match_url,gameDuration,relative href,name,subname,kills,deaths,assists,cs,kills 2,deaths 2,assists 2,cs 2,relative href 2,name 2,subname 2,relative href 3,name 3,subname 3,kills 3,deaths 3,assists 3,cs 3,kills 4,deaths 4,assists 4,cs 4,relative href 4,name 4,subname 4,relative href 5,name 5,subname 5,kills 5,deaths 5,assists 5,cs 5,kills 6,deaths 6,assists 6,cs 6,relative href 6,name 6,subname 6,relative href 7,name 7,subname 7,kills 7,deaths 7,assists 7,cs 7,kills 8,deaths 8,assists 8,cs 8,relative href 8,name 8,subname 8,relative href 9,name 9,subname 9,kills 9,deaths 9,assists 9,cs 9,kills 10,deaths 10,assists 10,cs 10,relative href 10,name 10,subname 10
https://www.leagueofgraphs.com/match/euw/7197661228,(24:27),https://www.leagueofgraphs.com/summoner/euw/Elanis-Moony,Elanis#Moony,Master,2,3,2,202 CS - 8.7k gold,3,3,7,169 CS - 9.7k gold,https://www.leagueofgraphs.com/summoner/euw/JeanKulKi-pdrr,JeanKulKi#pdrr,Master,https://www.leagueofgraphs.com/summoner/euw/lIllIlIIIllllIl-EUW,lIllIlIIIllllIl#EUW,Master,2,4,4,145 CS - 7.9k gold,2,1,19,146 CS - 9.8k gold,https://www.leagueofgraphs.com/summoner/euw/run+it+back-000,run it back#000,Master,https://www.leagueofgraphs.com/summoner/euw/HighPing-120ms,HighPing#120ms,Master,1,8,3,159 CS - 7.4k gold,9,4,7,218 CS - 11.7k gold,https://www.leagueofgraphs.com/summoner/euw/CHAUVESQY-LEC,CHAUVESQY#LEC,Master,https://www.leagueofgraphs.com/summoner/euw/BROOKLYN+POOKIE-BEAR,BROOKLYN POOKIE#BEAR,Master,8,8,0,169 CS - 11.9k gold,17,2,5,186 CS - 14.6k gold,https://www.leagueofgraphs.com/summoner/euw/DB+Diga4-44147,DB Diga4#44147,Master,https://www.leagueofgraphs.com/summoner/euw/cuh+drel-fraud,cuh drel#fraud,Diamond I,0,8,10,29 CS - 6.2k gold,0,3,25,15 CS - 7.7k gold,https://www.leagueofgraphs.com/summoner/euw/Himeera-EUW,Himeera#EUW,Master
https://www.leagueofgraphs.com/match/euw/7197644804,(29:34),https://www.leagueofgraphs.com/summoner/euw/smurfeee-OSRS,smurfeee#OSRS,Challenger,5,4,5,199 CS - 11.1k gold,4,6,5,205 CS - 12.2k gold,https://www.leagueofgraphs.com/summoner/euw/Mystogan-DING,Mystogan#DING,GrandMaster,https://www.leagueofgraphs.com/summoner/euw/WHATSYOURORDER-MCD,WHATSYOURORDER#MCD,Challenger,5,3,4,171 CS - 11.1k gold,4,3,2,196 CS - 11.3k gold,https://www.leagueofgraphs.com/summoner/euw/nvid-4PIGS,nvid#4PIGS,Master,https://www.leagueofgraphs.com/summoner/euw/pump+the+menace-321,pump the menace#321,Master,4,3,3,336 CS - 14.7k gold,6,5,0,265 CS - 14k gold,https://www.leagueofgraphs.com/summoner/euw/castaway-117,castaway#117,Challenger,https://www.leagueofgraphs.com/summoner/euw/Miguel+Diaz-YUS,Miguel Diaz#YUS,GrandMaster,1,11,2,206 CS - 9.7k gold,11,3,4,263 CS - 16.4k gold,https://www.leagueofgraphs.com/summoner/euw/Soldier-0710,Soldier#0710,Challenger,https://www.leagueofgraphs.com/summoner/euw/Shawi+Katami-EUW,Shawi Katami#EUW,GrandMaster,3,5,6,38 CS - 8.9k gold,1,1,14,33 CS - 9.8k gold,https://www.leagueofgraphs.com/summoner/euw/Fiatal+Isten-EUW,Fiatal Isten#EUW,GrandMaster
https://www.leagueofgraphs.com/match/na/5161492275,(15:26),https://www.leagueofgraphs.com/summoner/na/roaming+rammus-NA1,roaming rammus#NA1,Master,1,6,0,93 CS - 4.4k gold,4,1,4,146 CS - 9.5k gold,https://www.leagueofgraphs.com/summoner/na/never+type-1998,never type#1998,Master,https://www.leagueofgraphs.com/summoner/na/%E5%8A%A8%E6%84%9F%E5%BC%B9%E7%90%83-%E6%8A%93%E9%97%AA%E6%8A%93,动感弹球#抓闪抓,Master,0,5,3,82 CS - 4.5k gold,12,2,1,119 CS - 8.7k gold,https://www.leagueofgraphs.com/summoner/na/kano-chama,kano#chama,GrandMaster,https://www.leagueofgraphs.com/summoner/na/%E7%AD%89%E5%A4%A9%E9%BB%91-zed00,等天黑#zed00,Master,2,4,1,83 CS - 5.2k gold,1,0,3,144 CS - 7.3k gold,https://www.leagueofgraphs.com/summoner/na/final+chapter-close,final chapter#close,GrandMaster,https://www.leagueofgraphs.com/summoner/na/The+Bitter+Truth-Minji,The Bitter Truth#Minji,GrandMaster,4,3,2,102 CS - 6.2k gold,5,5,3,93 CS - 6.5k gold,https://www.leagueofgraphs.com/summoner/na/Esteben-NA1,Esteben#NA1,Master,https://www.leagueofgraphs.com/summoner/na/Peachcat-juno,Peachcat#juno,Master,3,4,5,23 CS - 5k gold,0,3,6,19 CS - 4.3k gold,https://www.leagueofgraphs.com/summoner/na/Dylan-333,Dylan#333,Master
https://www.leagueofgraphs.com/match/euw/7197615199,(34:40),https://www.leagueofgraphs.com/summoner/euw/0MNISSIAH-0001,0MNISSIAH#0001,Master,5,6,7,293 CS - 15.2k gold,10,6,4,331 CS - 18k gold,https://www.leagueofgraphs.com/summoner/euw/BUCHI-SIX10,BUCHI#SIX10,Master,https://www.leagueofgraphs.com/summoner/euw/Rimuru+Kamado-Demon,Rimuru Kamado#Demon,Master,6,7,10,196 CS - 13.1k gold,6,6,11,216 CS - 14k gold,https://www.leagueofgraphs.com/summoner/euw/AntEater3-EUW,AntEater3#EUW,Master,https://www.leagueofgraphs.com/summoner/euw/Lethal-QWQ,Lethal#QWQ,Master,3,8,4,236 CS - 11.7k gold,4,2,11,262 CS - 14.7k gold,https://www.leagueofgraphs.com/summoner/euw/CHAUVESQY-LEC,CHAUVESQY#LEC,Master,https://www.leagueofgraphs.com/summoner/euw/Star-lol9,Star#lol9,Master,4,5,5,269 CS - 12.7k gold,10,4,7,285 CS - 16.5k gold,https://www.leagueofgraphs.com/summoner/euw/Blaze-MAB,Blaze#MAB,Master,https://www.leagueofgraphs.com/summoner/euw/Upsad-Gay,Upsad#Gay,Master,2,6,9,45 CS - 8.9k gold,2,2,17,36 CS - 9.8k gold,https://www.leagueofgraphs.com/summoner/euw/Apollyon-357,Apollyon#357,Master
https://www.leagueofgraphs.com/match/euw/7197611765,(20:58),https://www.leagueofgraphs.com/summoner/euw/Smurfegutten-EUW,Smurfegutten#EUW,Master,1,1,2,172 CS - 8.1k gold,1,2,0,191 CS - 8k gold,https://www.leagueofgraphs.com/summoner/euw/Sasaki+Kojiro-Blue,Sasaki Kojiro#Blue,Challenger,https://www.leagueofgraphs.com/summoner/euw/TTV+SpeeDyz0r-2604,TTV SpeeDyz0r#2604,GrandMaster,6,0,5,175 CS - 10.5k gold,0,5,3,139 CS - 6.6k gold,https://www.leagueofgraphs.com/summoner/euw/terb-44884,terb#44884,GrandMaster,https://www.leagueofgraphs.com/summoner/euw/WHATSYOURORDER-MCD,WHATSYOURORDER#MCD,Challenger,3,2,9,170 CS - 8.9k gold,5,5,0,183 CS - 8.8k gold,https://www.leagueofgraphs.com/summoner/euw/tonzaya-cry,tonzaya#cry,Master,https://www.leagueofgraphs.com/summoner/euw/Hurtig+Skyderen-12345,Hurtig Skyderen#12345,Master,4,2,2,176 CS - 8.9k gold,1,4,2,205 CS - 7.9k gold,https://www.leagueofgraphs.com/summoner/euw/Soldier-0710,Soldier#0710,Challenger,https://www.leagueofgraphs.com/summoner/euw/Uvynonr-EUW,Uvynonr#EUW,GrandMaster,2,3,8,19 CS - 5.6k gold,1,0,4,23 CS - 5k gold,https://www.leagueofgraphs.com/summoner/euw/glitch-polo,glitch#polo,GrandMaster
https://www.leagueofgraphs.com/match/na/5161479923,(33:31),https://www.leagueofgraphs.com/summoner/na/Samanosuke-NA1,Samanosuke#NA1,Master,9,11,13,179 CS - 14.4k gold,9,9,12,315 CS - 17.4k gold,https://www.leagueofgraphs.com/summoner/na/never+type-1998,never type#1998,Master,https://www.leagueofgraphs.com/summoner/na/Sunatalp-0184,Sunatalp#0184,Master,19,8,17,199 CS - 19.9k gold,11,10,9,166 CS - 14.5k gold,https://www.leagueofgraphs.com/summoner/na/Talli-Lemon,Talli#Lemon,GrandMaster,https://www.leagueofgraphs.com/summoner/na/fidelis+custos-xeh,fidelis custos#xeh,Master,5,6,19,189 CS - 12.9k gold,8,8,9,274 CS - 15.8k gold,https://www.leagueofgraphs.com/summoner/na/final+chapter-close,final chapter#close,GrandMaster,https://www.leagueofgraphs.com/summoner/na/Levitate-1v9,Levitate#1v9,Challenger,9,4,15,303 CS - 17.7k gold,3,8,14,203 CS - 11.2k gold,https://www.leagueofgraphs.com/summoner/na/bork-3079,bork#3079,Master,https://www.leagueofgraphs.com/summoner/na/MIT+EECS-AI+DM,MIT EECS#AI DM,Diamond I,3,8,33,23 CS - 10.7k gold,6,11,13,22 CS - 9.5k gold,https://www.leagueofgraphs.com/summoner/na/rmdljet-jsmn,rmdljet#jsmn,GrandMaster
https://www.leagueofgraphs.com/match/na/5161459408,(37:53),https://www.leagueofgraphs.com/summoner/na/never+type-1998,never type#1998,Master,5,10,9,295 CS - 14.8k gold,13,5,8,282 CS - 16.1k gold,https://www.leagueofgraphs.com/summoner/na/%EC%84%A0%E6%83%A1%EA%B3%BC-%EB%9D%A0+%EC%9A%A9,선惡과#띠 용,Master,https://www.leagueofgraphs.com/summoner/na/Masquerade+Asuna-Yuuki,Masquerade Asuna#Yuuki,Challenger,3,7,11,226 CS - 12.8k gold,9,5,10,247 CS - 15.3k gold,https://www.leagueofgraphs.com/summoner/na/%EB%82%98%EB%8A%94+%EA%B3%A0%EB%B0%9C%ED%95%9C%EB%8B%A4-%EC%A0%95%EA%B8%80%EB%9F%AC,나는 고발한다#정글러,GrandMaster,https://www.leagueofgraphs.com/summoner/na/%E5%B0%8F%E7%86%8A%E8%BD%AF%E7%B3%96-Cattt,小熊软糖#Cattt,Challenger,5,9,10,244 CS - 14.1k gold,6,4,12,204 CS - 14.4k gold,https://www.leagueofgraphs.com/summoner/na/iybc9o2q-iybc9,iybc9o2q#iybc9,GrandMaster,https://www.leagueofgraphs.com/summoner/na/Levitate-1v9,Levitate#1v9,Challenger,7,2,9,356 CS - 18.8k gold,6,1,9,354 CS - 17.9k gold,https://www.leagueofgraphs.com/summoner/na/Gen+Anchovy-TWIG,Gen Anchovy#TWIG,Master,https://www.leagueofgraphs.com/summoner/na/%EC%86%8C%EB%85%84%EA%B0%80%EC%9E%A5+%EC%9B%90%EB%94%9C-2000,소년가장 원딜#2000,GrandMaster,1,8,16,26 CS - 9.1k gold,2,6,15,22 CS - 8.8k gold,https://www.leagueofgraphs.com/summoner/na/flocon-FRK,flocon#FRK,Challenger
https://www.leagueofgraphs.com/match/na/5161443702,(27:00),https://www.leagueofgraphs.com/summoner/na/Bornn+Again-Ornn,Bornn Again#Ornn,Master,2,4,7,197 CS - 9.5k gold,6,5,3,240 CS - 14.1k gold,https://www.leagueofgraphs.com/summoner/na/never+type-1998,never type#1998,Master,https://www.leagueofgraphs.com/summoner/na/U+invade+I+int-NA1,U invade I int#NA1,Master,6,3,2,228 CS - 11.3k gold,2,4,3,188 CS - 9.5k gold,https://www.leagueofgraphs.com/summoner/na/NDJ-NA2,NDJ#NA2,GrandMaster,https://www.leagueofgraphs.com/summoner/na/Scaling+is+OP-NA1,Scaling is OP#NA1,GrandMaster,3,6,4,178 CS - 8.7k gold,4,0,5,278 CS - 14.3k gold,https://www.leagueofgraphs.com/summoner/na/%EC%95%A0%EB%8B%88%EB%B9%84%EC%95%84-%E8%89%BE%E5%B0%BC%E7%BB%B4%E4%BA%9A,애니비아#艾尼维亚,Master,https://www.leagueofgraphs.com/summoner/na/M5+CS-0005,M5 CS#0005,Master,2,1,1,238 CS - 9.5k gold,1,2,3,231 CS - 10.2k gold,https://www.leagueofgraphs.com/summoner/na/Jerebleu-NA1,Jerebleu#NA1,Diamond I,https://www.leagueofgraphs.com/summoner/na/Love+Lulu-NA2,Love Lulu#NA2,Master,0,1,6,26 CS - 5.8k gold,2,2,5,22 CS - 7.3k gold,https://www.leagueofgraphs.com/summoner/na/Meeps-TRV,Meeps#TRV,Master
https://www.leagueofgraphs.com/match/na/5161427834,(25:23),https://www.leagueofgraphs.com/summoner/na/never+type-1998,never type#1998,Master,4,6,3,206 CS - 10.5k gold,4,2,10,161 CS - 9.5k gold,https://www.leagueofgraphs.com/summoner/na/Paklaiton-NA1,Paklaiton#NA1,Challenger,https://www.leagueofgraphs.com/summoner/na/%EB%82%98%EB%8A%94+%EA%B3%A0%EB%B0%9C%ED%95%9C%EB%8B%A4-%EC%A0%95%EA%B8%80%EB%9F%AC,나는 고발한다#정글러,GrandMaster,5,7,5,145 CS - 9.2k gold,11,4,12,231 CS - 14k gold,https://www.leagueofgraphs.com/summoner/na/kano-chama,kano#chama,GrandMaster,https://www.leagueofgraphs.com/summoner/na/Manivia-E175,Manivia#E175,Master,4,6,5,157 CS - 9.3k gold,16,2,4,241 CS - 17.9k gold,https://www.leagueofgraphs.com/summoner/na/%E5%B0%8F%E5%B1%B1%E4%B8%98-6572,小山丘#6572,Challenger,https://www.leagueofgraphs.com/summoner/na/Seishiro+Nagi-2002,Seishiro Nagi#2002,GrandMaster,5,11,6,187 CS - 10.9k gold,6,4,18,185 CS - 11.9k gold,https://www.leagueofgraphs.com/summoner/na/refugo-4526,refugo#4526,Master,https://www.leagueofgraphs.com/summoner/na/Beep-Heart,Beep#Heart,GrandMaster,0,9,12,21 CS - 6.4k gold,2,6,18,22 CS - 8k gold,https://www.leagueofgraphs.com/summoner/na/IamaNewby-NA1,IamaNewby#NA1,Master
https://www.leagueofgraphs.com/match/na/5161311084,(20:28),https://www.leagueofgraphs.com/summoner/na/%E6%8A%96%E9%9F%B3%E8%96%87%E4%BF%A1tonytoppwd-pwdd,抖音薇信tonytoppwd#pwdd,GrandMaster,1,3,0,127 CS - 6.2k gold,2,1,3,172 CS - 7.9k gold,https://www.leagueofgraphs.com/summoner/na/Dhokla-NA1,Dhokla#NA1,GrandMaster,https://www.leagueofgraphs.com/summoner/na/superfastmonkey-NA1,superfastmonkey#NA1,Master,8,4,3,111 CS - 8.1k gold,15,1,1,172 CS - 13k gold,https://www.leagueofgraphs.com/summoner/na/Dino+Nugget-Eris,Dino Nugget#Eris,GrandMaster,https://www.leagueofgraphs.com/summoner/na/eDATERSgg-6969,eDATERSgg#6969,Challenger,1,5,5,170 CS - 7.1k gold,2,3,6,170 CS - 8.3k gold,https://www.leagueofgraphs.com/summoner/na/Delights+Garden-TTV,Delights Garden#TTV,GrandMaster,https://www.leagueofgraphs.com/summoner/na/a+daydreamer-MK1,a daydreamer#MK1,GrandMaster,9,3,4,154 CS - 9.7k gold,3,8,1,136 CS - 7.4k gold,https://www.leagueofgraphs.com/summoner/na/Cinnamoroll-Candy,Cinnamoroll#Candy,Master,https://www.leagueofgraphs.com/summoner/na/Capta1n+Peace-GGs,Capta1n Peace#GGs,Challenger,0,7,12,12 CS - 5.1k gold,0,6,14,20 CS - 6.6k gold,https://www.leagueofgraphs.com/summoner/na/TheJakourt-8888,TheJakourt#8888,GrandMaster
https://www.leagueofgraphs.com/match/na/5161267920,(32:06),https://www.leagueofgraphs.com/summoner/na/%E6%8A%96%E9%9F%B3%E8%96%87%E4%BF%A1tonytoppwd-pwdd,抖音薇信tonytoppwd#pwdd,GrandMaster,5,10,10,193 CS - 12.2k gold,2,8,19,189 CS - 11.3k gold,https://www.leagueofgraphs.com/summoner/na/Dhokla-NA1,Dhokla#NA1,GrandMaster,https://www.leagueofgraphs.com/summoner/na/Tabipowi-6191,Tabipowi#6191,Master,8,7,6,204 CS - 12.7k gold,5,6,17,215 CS - 13.5k gold,https://www.leagueofgraphs.com/summoner/na/lolfc1-NA1,lolfc1#NA1,GrandMaster,https://www.leagueofgraphs.com/summoner/na/City+of+Tears-NA2,City of Tears#NA2,GrandMaster,6,5,8,276 CS - 13.2k gold,16,6,8,286 CS - 17.6k gold,https://www.leagueofgraphs.com/summoner/na/sweeho-999,sweeho#999,GrandMaster,https://www.leagueofgraphs.com/summoner/na/Yabyinda-lovie,Yabyinda#lovie,GrandMaster,4,8,4,241 CS - 12.5k gold,13,4,10,239 CS - 15.9k gold,https://www.leagueofgraphs.com/summoner/na/LL+TRIGGER-55555,LL TRIGGER#55555,Master,https://www.leagueofgraphs.com/summoner/na/FrostedCupcake-8103,FrostedCupcake#8103,Master,2,7,12,15 CS - 7.9k gold,1,1,24,32 CS - 9.1k gold,https://www.leagueofgraphs.com/summoner/na/Sabo-0000,Sabo#0000,Master
https://www.leagueofgraphs.com/match/na/5161222561,(27:09),https://www.leagueofgraphs.com/summoner/na/Dhokla-NA1,Dhokla#NA1,GrandMaster,2,5,4,207 CS - 9.6k gold,9,3,10,208 CS - 13.2k gold,https://www.leagueofgraphs.com/summoner/na/support+come+top-NA2,support come top#NA2,Challenger,https://www.leagueofgraphs.com/summoner/na/Icelandic+Hero-ice,Icelandic Hero#ice,Challenger,7,4,5,160 CS - 10.6k gold,6,2,15,235 CS - 12.8k gold,https://www.leagueofgraphs.com/summoner/na/Breathe-fear,Breathe#fear,Challenger,https://www.leagueofgraphs.com/summoner/na/last+6-NA1,last 6#NA1,GrandMaster,3,7,5,155 CS - 8.9k gold,5,3,14,189 CS - 10.8k gold,https://www.leagueofgraphs.com/summoner/na/TL+Honda+CoreJJ-1123,TL Honda CoreJJ#1123,Challenger,https://www.leagueofgraphs.com/summoner/na/vx+sasikiran00-ran,vx sasikiran00#ran,GrandMaster,2,5,3,192 CS - 8.8k gold,9,4,6,199 CS - 14.2k gold,https://www.leagueofgraphs.com/summoner/na/Hurricane-1,Hurricane#1,GrandMaster,https://www.leagueofgraphs.com/summoner/na/Kral+Only35-03535,Kral Only35#03535,Challenger,0,8,8,32 CS - 6k gold,0,3,16,15 CS - 6.9k gold,https://www.leagueofgraphs.com/summoner/na/Gargoylez-goyle,Gargoylez#goyle,GrandMaster
https://www.leagueofgraphs.com/match/br/3027619230,(35:35),https://www.leagueofgraphs.com/summoner/br/XCMXCMXCM-XCM,XCMXCMXCM#XCM,Challenger,15,6,4,274 CS - 17.8k gold,10,8,8,224 CS - 15.6k gold,https://www.leagueofgraphs.com/summoner/br/chovyness-bilu,chovyness#bilu,GrandMaster,https://www.leagueofgraphs.com/summoner/br/GALAVIPERGUMA-BR1,GALAVIPERGUMA#BR1,GrandMaster,6,7,12,312 CS - 15.4k gold,5,8,21,188 CS - 14.2k gold,https://www.leagueofgraphs.com/summoner/br/ROKUOGAN-PE1,ROKUOGAN#PE1,GrandMaster,https://www.leagueofgraphs.com/summoner/br/EL+GOLEM-BR1,EL GOLEM#BR1,GrandMaster,11,4,10,254 CS - 15k gold,14,8,7,232 CS - 16.8k gold,https://www.leagueofgraphs.com/summoner/br/Grevthar-BRA1,Grevthar#BRA1,Challenger,https://www.leagueofgraphs.com/summoner/br/Casual+Ezreal-Polk,Casual Ezreal#Polk,GrandMaster,3,10,15,216 CS - 11.8k gold,6,5,15,316 CS - 17.1k gold,https://www.leagueofgraphs.com/summoner/br/sad+and+bad-CN3,sad and bad#CN3,Challenger,https://www.leagueofgraphs.com/summoner/br/Quantum-BR2,Quantum#BR2,Challenger,2,13,17,25 CS - 9k gold,5,9,21,27 CS - 10.9k gold,https://www.leagueofgraphs.com/summoner/br/sparck-gado,sparck#gado,GrandMaster
https://www.leagueofgraphs.com/match/na/5161180945,(25:11),https://www.leagueofgraphs.com/summoner/na/Anthony+Clifford-NA2,Anthony Clifford#NA2,Master,6,7,5,195 CS - 11k gold,11,3,5,214 CS - 15.2k gold,https://www.leagueofgraphs.com/summoner/na/Dhokla-NA1,Dhokla#NA1,GrandMaster,https://www.leagueofgraphs.com/summoner/na/UCI+duong+pro-NA1,UCI duong pro#NA1,Challenger,6,9,6,135 CS - 10.9k gold,6,6,8,151 CS - 10.3k gold,https://www.leagueofgraphs.com/summoner/na/Kenvi-969,Kenvi#969,Master,https://www.leagueofgraphs.com/summoner/na/Botlane+Angel-NA1,Botlane Angel#NA1,Master,5,8,6,147 CS - 8.7k gold,4,6,8,148 CS - 8.8k gold,https://www.leagueofgraphs.com/summoner/na/Tanimo-Nimo,Tanimo#Nimo,GrandMaster,https://www.leagueofgraphs.com/summoner/na/Ahriin-NA1,Ahriin#NA1,Master,0,7,8,143 CS - 7k gold,16,2,10,234 CS - 15k gold,https://www.leagueofgraphs.com/summoner/na/Tomo-0999,Tomo#0999,Master,https://www.leagueofgraphs.com/summoner/na/Magnolia-0030,Magnolia#0030,Master,1,8,11,20 CS - 5.7k gold,2,1,25,21 CS - 8.9k gold,https://www.leagueofgraphs.com/summoner/na/Gargoylez-goyle,Gargoylez#goyle,GrandMaster
https://www.leagueofgraphs.com/match/na/5161164457,(29:31),https://www.leagueofgraphs.com/summoner/na/Paklaiton-NA1,Paklaiton#NA1,Challenger,7,5,10,141 CS - 10.4k gold,13,2,3,299 CS - 18k gold,https://www.leagueofgraphs.com/summoner/na/doctor+dinkis-001,doctor dinkis#001,Challenger,https://www.leagueofgraphs.com/summoner/na/NDJ-NA2,NDJ#NA2,GrandMaster,12,8,8,186 CS - 14.1k gold,2,5,21,123 CS - 10.2k gold,https://www.leagueofgraphs.com/summoner/na/jamican+banana-NA1,jamican banana#NA1,GrandMaster,https://www.leagueofgraphs.com/summoner/na/last+6-NA1,last 6#NA1,GrandMaster,6,5,5,222 CS - 13.1k gold,11,8,12,168 CS - 13.9k gold,https://www.leagueofgraphs.com/summoner/na/Kiqzend-9705,Kiqzend#9705,Master,https://www.leagueofgraphs.com/summoner/na/Shogo-Shog,Shogo#Shog,Challenger,5,5,10,263 CS - 14.1k gold,1,7,10,178 CS - 9.8k gold,https://www.leagueofgraphs.com/summoner/na/Cody+Sun-Aura,Cody Sun#Aura,Challenger,https://www.leagueofgraphs.com/summoner/na/Kral+Only35-03535,Kral Only35#03535,Challenger,1,7,19,30 CS - 8.1k gold,3,9,19,19 CS - 8.3k gold,https://www.leagueofgraphs.com/summoner/na/Yu+Jimin-CN1,Yu Jimin#CN1,Master
https://www.leagueofgraphs.com/match/br/3027600629,(27:14),https://www.leagueofgraphs.com/summoner/br/G+I+R+O+F+L+E+X-8193,G I R O F L E X#8193,Diamond I,3,5,3,217 CS - 13.6k gold,7,5,2,200 CS - 11.6k gold,https://www.leagueofgraphs.com/summoner/br/Ares-LCK,Ares#LCK,Master,https://www.leagueofgraphs.com/summoner/br/ganjang2dong-5104,ganjang2dong#5104,Challenger,7,8,14,164 CS - 11.3k gold,10,3,7,168 CS - 12.5k gold,https://www.leagueofgraphs.com/summoner/br/Gavin-BR2,Gavin#BR2,Master,https://www.leagueofgraphs.com/summoner/br/0k+Boomer-BR1,0k Boomer#BR1,GrandMaster,13,4,7,199 CS - 12.5k gold,4,10,5,192 CS - 10.4k gold,https://www.leagueofgraphs.com/summoner/br/Grevthar-BRA1,Grevthar#BRA1,Challenger,https://www.leagueofgraphs.com/summoner/br/Fael-OTRUE,Fael#OTRUE,Master,5,4,7,197 CS - 11k gold,4,6,4,225 CS - 10.3k gold,https://www.leagueofgraphs.com/summoner/br/mudin+show-BR1,mudin show#BR1,Master,https://www.leagueofgraphs.com/summoner/br/Quantum-BR2,Quantum#BR2,Challenger,3,4,16,17 CS - 7.9k gold,0,7,5,48 CS - 7.2k gold,https://www.leagueofgraphs.com/summoner/br/sparck-gado,sparck#gado,GrandMaster
https://www.leagueofgraphs.com/match/na/5161121221,(17:25),https://www.leagueofgraphs.com/summoner/na/last+6-NA1,last 6#NA1,GrandMaster,1,3,2,74 CS - 4.6k gold,2,2,2,117 CS - 6.9k gold,https://www.leagueofgraphs.com/summoner/na/Haxorr+TTV-HAXOR,Haxorr TTV#HAXOR,Challenger,https://www.leagueofgraphs.com/summoner/na/Dino+Nugget-Eris,Dino Nugget#Eris,GrandMaster,3,3,3,124 CS - 6.9k gold,4,2,1,142 CS - 7.3k gold,https://www.leagueofgraphs.com/summoner/na/Sheiden-0001,Sheiden#0001,Challenger,https://www.leagueofgraphs.com/summoner/na/melke-0001,melke#0001,Challenger,6,1,0,136 CS - 8.4k gold,0,4,1,128 CS - 5.7k gold,https://www.leagueofgraphs.com/summoner/na/Yang-adc1,Yang#adc1,GrandMaster,https://www.leagueofgraphs.com/summoner/na/Cody+Sun-Aura,Cody Sun#Aura,Challenger,3,2,8,155 CS - 8.3k gold,1,5,2,117 CS - 5.4k gold,https://www.leagueofgraphs.com/summoner/na/qad-NA1,qad#NA1,GrandMaster,https://www.leagueofgraphs.com/summoner/na/%E6%A1%83%E6%B1%81%E6%B3%A1%E6%B3%A1-eri,桃汁泡泡#eri,Challenger,4,1,8,30 CS - 6.9k gold,3,4,4,35 CS - 5.5k gold,https://www.leagueofgraphs.com/summoner/na/eDATERSgg-6969,eDATERSgg#6969,Challenger
https://www.leagueofgraphs.com/match/na/5161102672,(34:24),https://www.leagueofgraphs.com/summoner/na/S1Vayne-NA1,S1Vayne#NA1,Master,8,8,6,245 CS - 15.3k gold,20,4,10,295 CS - 22.7k gold,https://www.leagueofgraphs.com/summoner/na/Dhokla-NA1,Dhokla#NA1,GrandMaster,https://www.leagueofgraphs.com/summoner/na/Bio-023,Bio#023,Master,5,9,10,244 CS - 12.7k gold,7,7,13,229 CS - 15.4k gold,https://www.leagueofgraphs.com/summoner/na/Sandra+Kubicka-NA1,Sandra Kubicka#NA1,Master,https://www.leagueofgraphs.com/summoner/na/%E6%88%91%E4%BC%9A%E7%AD%89%E5%BE%85%E6%88%91%E4%BC%9A%E6%80%9D%E8%80%83-WHITE,我会等待我会思考#WHITE,Master,7,11,11,167 CS - 11.4k gold,10,5,11,200 CS - 14k gold,https://www.leagueofgraphs.com/summoner/na/Hlde+On+Bush-KRR,Hlde On Bush#KRR,GrandMaster,https://www.leagueofgraphs.com/summoner/na/joyboy-adc,joyboy#adc,GrandMaster,13,6,13,275 CS - 16.8k gold,7,9,7,224 CS - 14k gold,https://www.leagueofgraphs.com/summoner/na/Kiqzend-9705,Kiqzend#9705,Master,https://www.leagueofgraphs.com/summoner/na/JT+is+back-s15,JT is back#s15,Challenger,1,11,27,38 CS - 9.7k gold,1,9,25,27 CS - 9.8k gold,https://www.leagueofgraphs.com/summoner/na/Yu+Jimin-CN1,Yu Jimin#CN1,Master
